"dataset","sample","reads","richness","habitat"
"Genus","IT2",31001,264.652197430313,"Intertidal"
"Genus","IT2",32001,265.601756943522,"Intertidal"
"Genus","IT2",32452,266,"Intertidal"
"Genus","IT19",1,1.00000000000006,"Intertidal"
"Genus","IT19",1001,96.5485753332535,"Intertidal"
"Genus","IT19",2001,127.955079637647,"Intertidal"
"Genus","IT19",3001,148.151673384074,"Intertidal"
"Genus","IT19",4001,162.980759833741,"Intertidal"
"Genus","IT19",5001,174.593060094062,"Intertidal"
"Genus","IT19",6001,184.051022483615,"Intertidal"
"Genus","IT19",7001,191.967507301024,"Intertidal"
"Genus","IT19",8001,198.731293831077,"Intertidal"
"Genus","IT19",9001,204.604992017423,"Intertidal"
"Genus","IT19",10001,209.773901953531,"Intertidal"
"Genus","IT19",11001,214.373027349171,"Intertidal"
"Genus","IT19",12001,218.503205933885,"Intertidal"
"Genus","IT19",13001,222.241310779797,"Intertidal"
"Genus","IT19",14001,225.646983359061,"Intertidal"
"Genus","IT19",15001,228.767221917367,"Intertidal"
"Genus","IT19",16001,231.639585723035,"Intertidal"
"Genus","IT19",17001,234.294476459767,"Intertidal"
"Genus","IT19",18001,236.756788865618,"Intertidal"
"Genus","IT19",19001,239.047121942717,"Intertidal"
"Genus","IT19",20001,241.182679323183,"Intertidal"
"Genus","IT19",21001,243.17794689279,"Intertidal"
"Genus","IT19",22001,245.045208908383,"Intertidal"
"Genus","IT19",23001,246.794945637518,"Intertidal"
"Genus","IT19",24001,248.436143044317,"Intertidal"
"Genus","IT19",25001,249.976536353329,"Intertidal"
"Genus","IT19",26001,251.422803256739,"Intertidal"
"Genus","IT19",27001,252.780718274105,"Intertidal"
"Genus","IT19",28001,254.055276770586,"Intertidal"
"Genus","IT19",29001,255.250795011527,"Intertidal"
"Genus","IT19",30001,256.370991114031,"Intertidal"
"Genus","IT19",31001,257.419050653201,"Intertidal"
"Genus","IT19",32001,258.39767987476,"Intertidal"
"Genus","IT19",33001,259.309148855593,"Intertidal"
"Genus","IT19",34001,260.155326486426,"Intertidal"
"Genus","IT19",35001,260.937708777647,"Intertidal"
"Genus","IT19",36001,261.657441686264,"Intertidal"
"Genus","IT19",36510,262,"Intertidal"
"Genus","IT20",1,1.00000000000035,"Intertidal"
"Genus","IT20",1001,98.1841200377783,"Intertidal"
"Genus","IT20",2001,133.555431109525,"Intertidal"
"Genus","IT20",3001,158.209518526288,"Intertidal"
"Genus","IT20",4001,177.435835706825,"Intertidal"
"Genus","IT20",5001,193.257017955317,"Intertidal"
"Genus","IT20",6001,206.702875822789,"Intertidal"
"Genus","IT20",7001,218.382317720773,"Intertidal"
"Genus","IT20",8001,228.690382793956,"Intertidal"
"Genus","IT20",9001,237.900013953554,"Intertidal"
"Genus","IT20",10001,246.208591814425,"Intertidal"
"Genus","IT20",11001,253.763922341955,"Intertidal"
"Genus","IT20",12001,260.679821245876,"Intertidal"
"Genus","IT20",13001,267.045972789304,"Intertidal"
"Genus","IT20",14001,272.934429418841,"Intertidal"
"Genus","IT20",15001,278.404041336868,"Intertidal"
"Genus","IT20",16001,283.503560277428,"Intertidal"
"Genus","IT20",17001,288.273867275656,"Intertidal"
"Genus","IT20",18001,292.749606216248,"Intertidal"
"Genus","IT20",19001,296.960404952691,"Intertidal"
"Genus","IT20",20001,300.931804269725,"Intertidal"
"Genus","IT20",21001,304.685975957605,"Intertidal"
"Genus","IT20",22001,308.242285994492,"Intertidal"
"Genus","IT20",23001,311.617742146284,"Intertidal"
"Genus","IT20",24001,314.827353998983,"Intertidal"
"Genus","IT20",25001,317.884425725625,"Intertidal"
"Genus","IT20",26001,320.800796532864,"Intertidal"
"Genus","IT20",27001,323.587039881714,"Intertidal"
"Genus","IT20",28001,326.252629923657,"Intertidal"
"Genus","IT20",29001,328.806081548885,"Intertidal"
"Genus","IT20",30001,331.255069020162,"Intertidal"
"Genus","IT20",31001,333.606527086504,"Intertidal"
"Genus","IT20",32001,335.866737632078,"Intertidal"
"Genus","IT20",33001,338.041404295621,"Intertidal"
"Genus","IT20",34001,340.135717045405,"Intertidal"
"Genus","IT20",35001,342.154408273949,"Intertidal"
"Genus","IT20",36001,344.101801730684,"Intertidal"
"Genus","IT20",37001,345.98185534528,"Intertidal"
"Genus","IT20",38001,347.798198835681,"Intertidal"
"Genus","IT20",39001,349.554166826044,"Intertidal"
"Genus","IT20",40001,351.252828091114,"Intertidal"
"Genus","IT20",41001,352.897011454528,"Intertidal"
"Genus","IT20",42001,354.489328766469,"Intertidal"
"Genus","IT20",43001,356.032195335396,"Intertidal"
"Genus","IT20",44001,357.527848142411,"Intertidal"
"Genus","IT20",45001,358.978362092503,"Intertidal"
"Genus","IT20",46001,360.385664558646,"Intertidal"
"Genus","IT20",47001,361.751548400651,"Intertidal"
"Genus","IT20",48001,363.077683650301,"Intertidal"
"Genus","IT20",49001,364.365628006652,"Intertidal"
"Genus","IT20",50001,365.616836281925,"Intertidal"
"Genus","IT20",51001,366.83266890605,"Intertidal"
"Genus","IT20",52001,368.014399599744,"Intertidal"
"Genus","IT20",53001,369.163222304051,"Intertidal"
"Genus","IT20",54001,370.280257446132,"Intertidal"
"Genus","IT20",55001,371.366557604164,"Intertidal"
"Genus","IT20",56001,372.42311265076,"Intertidal"
"Genus","IT20",57001,373.450854407641,"Intertidal"
"Genus","IT20",58001,374.450660877763,"Intertidal"
"Genus","IT20",59001,375.423360092749,"Intertidal"
"Genus","IT20",60001,376.369733609552,"Intertidal"
"Genus","IT20",61001,377.290519699655,"Intertidal"
"Genus","IT20",62001,378.18641625091,"Intertidal"
"Genus","IT20",63001,379.058083422299,"Intertidal"
"Genus","IT20",64001,379.906146063557,"Intertidal"
"Genus","IT20",65001,380.731195931037,"Intertidal"
"Genus","IT20",66001,381.533793714556,"Intertidal"
"Genus","IT20",67001,382.314470893354,"Intertidal"
"Genus","IT20",68001,383.07373144128,"Intertidal"
"Genus","IT20",69001,383.812053389031,"Intertidal"
"Genus","IT20",70001,384.52989026244,"Intertidal"
"Genus","IT20",71001,385.227672402049,"Intertidal"
"Genus","IT20",72001,385.905808182535,"Intertidal"
"Genus","IT20",73001,386.564685133489,"Intertidal"
"Genus","IT20",74001,387.204670974585,"Intertidal"
"Genus","IT20",75001,387.826114572124,"Intertidal"
"Genus","IT20",76001,388.429346822747,"Intertidal"
"Genus","IT20",77001,389.01468147216,"Intertidal"
"Genus","IT20",78001,389.582415872945,"Intertidal"
"Genus","IT20",79001,390.132831687973,"Intertidal"
"Genus","IT20",80001,390.666195543806,"Intertidal"
"Genus","IT20",81001,391.18275963726,"Intertidal"
"Genus","IT20",82001,391.682762300535,"Intertidal"
"Genus","IT20",83001,392.166428527575,"Intertidal"
"Genus","IT20",84001,392.633970464516,"Intertidal"
"Genus","IT20",85001,393.0855878679,"Intertidal"
"Genus","IT20",86001,393.521468532603,"Intertidal"
"Genus","IT20",87001,393.9417886922,"Intertidal"
"Genus","IT20",88001,394.346713393619,"Intertidal"
"Genus","IT20",89001,394.736396848372,"Intertidal"
"Genus","IT20",90001,395.110982761517,"Intertidal"
"Genus","IT20",91001,395.470604640596,"Intertidal"
"Genus","IT20",92001,395.815386085415,"Intertidal"
"Genus","IT20",93001,396.145441060125,"Intertidal"
"Genus","IT20",94001,396.460874148692,"Intertidal"
"Genus","IT20",95001,396.761780794705,"Intertidal"
"Genus","IT20",95829,397,"Intertidal"
"Genus","IT21",1,0.999999999999742,"Intertidal"
"Genus","IT21",1001,71.8393688135709,"Intertidal"
"Genus","IT21",2001,102.002961199536,"Intertidal"
"Genus","IT21",3001,124.065270164623,"Intertidal"
"Genus","IT21",4001,141.993522294786,"Intertidal"
"Genus","IT21",5001,157.291352183667,"Intertidal"
"Genus","IT21",6001,170.718412818361,"Intertidal"
"Genus","IT21",7001,182.724049862133,"Intertidal"
"Genus","IT21",8001,193.601987252156,"Intertidal"
"Genus","IT21",9001,203.557403352656,"Intertidal"
"Genus","IT21",10001,212.740465750678,"Intertidal"
"Genus","IT21",11001,221.264987389627,"Intertidal"
"Genus","IT21",12001,229.219646843596,"Intertidal"
"Genus","IT21",13001,236.675130184966,"Intertidal"
"Genus","IT21",14001,243.688874102295,"Intertidal"
"Genus","IT21",15001,250.308322337291,"Intertidal"
"Genus","IT21",16001,256.573223316141,"Intertidal"
"Genus","IT21",17001,262.517289536914,"Intertidal"
"Genus","IT21",18001,268.169420916548,"Intertidal"
"Genus","IT21",19001,273.554623618549,"Intertidal"
"Genus","IT21",20001,278.694711913449,"Intertidal"
"Genus","IT21",21001,283.608852715101,"Intertidal"
"Genus","IT21",22001,288.313994172686,"Intertidal"
"Genus","IT21",23001,292.825207436062,"Intertidal"
"Genus","IT21",24001,297.155962518183,"Intertidal"
"Genus","IT21",25001,301.3183533733,"Intertidal"
"Genus","IT21",26001,305.323283466406,"Intertidal"
"Genus","IT21",27001,309.180620100247,"Intertidal"
"Genus","IT21",28001,312.899323863147,"Intertidal"
"Genus","IT21",29001,316.487558014691,"Intertidal"
"Genus","IT21",30001,319.952781525849,"Intertidal"
"Genus","IT21",31001,323.30182875607,"Intertidal"
"Genus","IT21",32001,326.54097801761,"Intertidal"
"Genus","IT21",33001,329.676010892527,"Intertidal"
"Genus","IT21",34001,332.712263820639,"Intertidal"
"Genus","IT21",35001,335.654673106125,"Intertidal"
"Genus","IT21",36001,338.507814367646,"Intertidal"
"Genus","IT21",37001,341.275937258973,"Intertidal"
"Genus","IT21",38001,343.962996075091,"Intertidal"
"Genus","IT21",39001,346.572676879641,"Intertidal"
"Genus","IT21",40001,349.108421580651,"Intertidal"
"Genus","IT21",41001,351.573449354959,"Intertidal"
"Genus","IT21",42001,353.970775789289,"Intertidal"
"Genus","IT21",43001,356.303230004703,"Intertidal"
"Genus","IT21",44001,358.573470019147,"Intertidal"
"Genus","IT21",45001,360.783996539716,"Intertidal"
"Genus","IT21",46001,362.937165417817,"Intertidal"
"Genus","IT21",47001,365.035198856926,"Intertidal"
"Genus","IT21",48001,367.080195589218,"Intertidal"
"Genus","IT21",49001,369.074140068012,"Intertidal"
"Genus","IT21",50001,371.018910810406,"Intertidal"
"Genus","IT21",51001,372.9162880155,"Intertidal"
"Genus","IT21",52001,374.76796046077,"Intertidal"
"Genus","IT21",53001,376.57553183783,"Intertidal"
"Genus","IT21",54001,378.34052651065,"Intertidal"
"Genus","IT21",55001,380.064394790446,"Intertidal"
"Genus","IT21",56001,381.748517801347,"Intertidal"
"Genus","IT21",57001,383.394211896668,"Intertidal"
"Genus","IT21",58001,385.002732764954,"Intertidal"
"Genus","IT21",59001,386.575279174845,"Intertidal"
"Genus","IT21",60001,388.112996469646,"Intertidal"
"Genus","IT21",61001,389.616979733115,"Intertidal"
"Genus","IT21",62001,391.088276777742,"Intertidal"
"Genus","IT21",63001,392.527890865846,"Intertidal"
"Genus","IT21",64001,393.93678325524,"Intertidal"
"Genus","IT21",65001,395.315875550435,"Intertidal"
"Genus","IT21",66001,396.666051883201,"Intertidal"
"Genus","IT21",67001,397.988160957465,"Intertidal"
"Genus","IT21",68001,399.283017929172,"Intertidal"
"Genus","IT21",69001,400.551406178861,"Intertidal"
"Genus","IT21",70001,401.794078955867,"Intertidal"
"Genus","IT21",71001,403.011760914038,"Intertidal"
"Genus","IT21",72001,404.205149540885,"Intertidal"
"Genus","IT21",73001,405.374916516862,"Intertidal"
"Genus","IT21",74001,406.521708967595,"Intertidal"
"Genus","IT21",75001,407.646150638924,"Intertidal"
"Genus","IT21",76001,408.748843019109,"Intertidal"
"Genus","IT21",77001,409.830366372411,"Intertidal"
"Genus","IT21",78001,410.891280711865,"Intertidal"
"Genus","IT21",79001,411.932126738515,"Intertidal"
"Genus","IT21",80001,412.953426690849,"Intertidal"
"Genus","IT21",81001,413.955685179024,"Intertidal"
"Genus","IT21",82001,414.939389941565,"Intertidal"
"Genus","IT21",83001,415.905012592671,"Intertidal"
"Genus","IT21",84001,416.853009295014,"Intertidal"
"Genus","IT21",85001,417.783821413814,"Intertidal"
"Genus","IT21",86001,418.69787614805,"Intertidal"
"Genus","IT21",87001,419.595587092358,"Intertidal"
"Genus","IT21",88001,420.477354814151,"Intertidal"
"Genus","IT21",89001,421.343567355901,"Intertidal"
"Genus","IT21",90001,422.194600749928,"Intertidal"
"Genus","IT21",91001,423.030819487372,"Intertidal"
"Genus","IT21",92001,423.852576961427,"Intertidal"
"Genus","IT21",93001,424.660215903212,"Intertidal"
"Genus","IT21",94001,425.454068784121,"Intertidal"
"Genus","IT21",95001,426.234458205662,"Intertidal"
"Genus","IT21",96001,427.001697269633,"Intertidal"
"Genus","IT21",97001,427.756089923666,"Intertidal"
"Genus","IT21",98001,428.497931299739,"Intertidal"
"Genus","IT21",99001,429.227508042352,"Intertidal"
"Genus","IT21",100001,429.945098598494,"Intertidal"
"Genus","IT21",101001,430.650973523345,"Intertidal"
"Genus","IT21",102001,431.345395750938,"Intertidal"
"Genus","IT21",103001,432.028620864131,"Intertidal"
"Genus","IT21",104001,432.700897353245,"Intertidal"
"Genus","IT21",105001,433.362466848032,"Intertidal"
"Genus","IT21",106001,434.013564364499,"Intertidal"
"Genus","IT21",107001,434.654418525605,"Intertidal"
"Genus","IT21",108001,435.285251767986,"Intertidal"
"Genus","IT21",109001,435.90628055427,"Intertidal"
"Genus","IT21",110001,436.517715575067,"Intertidal"
"Genus","IT21",111001,437.119761931447,"Intertidal"
"Genus","IT21",112001,437.712619306357,"Intertidal"
"Genus","IT21",113001,438.296482159644,"Intertidal"
"Genus","IT21",114001,438.871539888563,"Intertidal"
"Genus","IT21",115001,439.437976977915,"Intertidal"
"Genus","IT21",116001,439.995973166736,"Intertidal"
"Genus","IT21",117001,440.545703590407,"Intertidal"
"Genus","IT21",118001,441.08733892768,"Intertidal"
"Genus","IT21",119001,441.621045535576,"Intertidal"
"Genus","IT21",120001,442.14698558481,"Intertidal"
"Genus","IT21",121001,442.665317178369,"Intertidal"
"Genus","IT21",122001,443.176194488849,"Intertidal"
"Genus","IT21",123001,443.679767862509,"Intertidal"
"Genus","IT21",124001,444.176183940972,"Intertidal"
"Genus","IT21",125001,444.665585771207,"Intertidal"
"Genus","IT21",126001,445.148112906785,"Intertidal"
"Genus","IT21",127001,445.623901510546,"Intertidal"
"Genus","IT21",128001,446.093084457554,"Intertidal"
"Genus","IT21",129001,446.555791426679,"Intertidal"
"Genus","IT21",130001,447.012148991766,"Intertidal"
"Genus","IT21",131001,447.462280710316,"Intertidal"
"Genus","IT21",132001,447.906307208206,"Intertidal"
"Genus","IT21",133001,448.344346267868,"Intertidal"
"Genus","IT21",134001,448.776512899083,"Intertidal"
"Genus","IT21",135001,449.202919421449,"Intertidal"
"Genus","IT21",136001,449.62367553745,"Intertidal"
"Genus","IT21",137001,450.038888404742,"Intertidal"
"Genus","IT21",138001,450.448662702679,"Intertidal"
"Genus","IT21",139001,450.853100705227,"Intertidal"
"Genus","IT21",140001,451.252302340942,"Intertidal"
"Genus","IT21",141001,451.646365257347,"Intertidal"
"Genus","IT21",142001,452.035384881866,"Intertidal"
"Genus","IT21",143001,452.419454479338,"Intertidal"
"Genus","IT21",144001,452.798665215485,"Intertidal"
"Genus","IT21",145001,453.173106202145,"Intertidal"
"Genus","IT21",146001,453.542864554545,"Intertidal"
"Genus","IT21",147001,453.908025446881,"Intertidal"
"Genus","IT21",148001,454.268672159201,"Intertidal"
"Genus","IT21",149001,454.624886126339,"Intertidal"
"Genus","IT21",150001,454.976746983772,"Intertidal"
"Genus","IT21",151001,455.324332613801,"Intertidal"
"Genus","IT21",152001,455.667719190052,"Intertidal"
"Genus","IT21",153001,456.006981222906,"Intertidal"
"Genus","IT21",154001,456.342191598657,"Intertidal"
"Genus","IT21",155001,456.673421616499,"Intertidal"
"Genus","IT21",156001,457.000741033083,"Intertidal"
"Genus","IT21",157001,457.324218097831,"Intertidal"
"Genus","IT21",158001,457.643919593796,"Intertidal"
"Genus","IT21",159001,457.959910864152,"Intertidal"
"Genus","IT21",160001,458.272255853833,"Intertidal"
"Genus","IT21",161001,458.581017148043,"Intertidal"
"Genus","IT21",162001,458.886255990946,"Intertidal"
"Genus","IT21",163001,459.188032327183,"Intertidal"
"Genus","IT21",164001,459.486404836778,"Intertidal"
"Genus","IT21",165001,459.781430951905,"Intertidal"
"Genus","IT21",166001,460.073166898392,"Intertidal"
"Genus","IT21",167001,460.361667716828,"Intertidal"
"Genus","IT21",168001,460.646987291015,"Intertidal"
"Genus","IT21",169001,460.929178377529,"Intertidal"
"Genus","IT21",170001,461.20829263312,"Intertidal"
"Genus","IT21",171001,461.484380630208,"Intertidal"
"Genus","IT21",172001,461.757491894579,"Intertidal"
"Genus","IT21",173001,462.027674919808,"Intertidal"
"Genus","IT21",174001,462.294977196096,"Intertidal"
"Genus","IT21",175001,462.559445226053,"Intertidal"
"Genus","IT21",176001,462.821124557405,"Intertidal"
"Genus","IT21",177001,463.080059792849,"Intertidal"
"Genus","IT21",178001,463.336294619193,"Intertidal"
"Genus","IT21",179001,463.589871824691,"Intertidal"
"Genus","IT21",180001,463.840833319774,"Intertidal"
"Genus","IT21",181001,464.089220151687,"Intertidal"
"Genus","IT21",182001,464.33507253135,"Intertidal"
"Genus","IT21",183001,464.578429846696,"Intertidal"
"Genus","IT21",184001,464.81933068077,"Intertidal"
"Genus","IT21",185001,465.057812826772,"Intertidal"
"Genus","IT21",186001,465.293913313261,"Intertidal"
"Genus","IT21",187001,465.5276684111,"Intertidal"
"Genus","IT21",188001,465.759113653722,"Intertidal"
"Genus","IT21",189001,465.988283853947,"Intertidal"
"Genus","IT21",190001,466.215213118095,"Intertidal"
"Genus","IT21",191001,466.43993486022,"Intertidal"
"Genus","IT21",192001,466.662481818326,"Intertidal"
"Genus","IT21",193001,466.88288606424,"Intertidal"
"Genus","IT21",194001,467.101179024407,"Intertidal"
"Genus","IT21",195001,467.317391487231,"Intertidal"
"Genus","IT21",196001,467.531553620042,"Intertidal"
"Genus","IT21",197001,467.743694980194,"Intertidal"
"Genus","IT21",198001,467.953844526087,"Intertidal"
"Genus","IT21",199001,468.162030634813,"Intertidal"
"Genus","IT21",200001,468.368281108935,"Intertidal"
"Genus","IT21",201001,468.572623187886,"Intertidal"
"Genus","IT21",202001,468.775083565417,"Intertidal"
"Genus","IT21",203001,468.975688391803,"Intertidal"
"Genus","IT21",204001,469.174463294675,"Intertidal"
"Genus","IT21",205001,469.371433381175,"Intertidal"
"Genus","IT21",206001,469.566623253094,"Intertidal"
"Genus","IT21",207001,469.760057014093,"Intertidal"
"Genus","IT21",208001,469.951758284301,"Intertidal"
"Genus","IT21",209001,470.141750204553,"Intertidal"
"Genus","IT21",210001,470.330055448515,"Intertidal"
"Genus","IT21",211001,470.516696232914,"Intertidal"
"Genus","IT21",212001,470.7016943234,"Intertidal"
"Genus","IT21",213001,470.885071047016,"Intertidal"
"Genus","IT21",214001,471.066847299079,"Intertidal"
"Genus","IT21",215001,471.247043551267,"Intertidal"
"Genus","IT21",216001,471.42567986284,"Intertidal"
"Genus","IT21",217001,471.60277588152,"Intertidal"
"Genus","IT21",218001,471.778350860524,"Intertidal"
"Genus","IT21",219001,471.952423661357,"Intertidal"
